index,title,certificate,genre,runtime,rating
9730,Mortal Kombat,A,"Action, Adventure, Fantasy",110 min,6
9731,The Voyeurs,A,"Drama, Mystery, Thriller",116 min,6
9732,Shang-Chi and the Legend of the Ten Rings,UA,"Action, Adventure, Fantasy",132 min,7.4
9733,Licorice Pizza,A,"Comedy, Drama, Romance",133 min,7.2
9734,West Side Story,UA,"Crime, Drama, Musical",156 min,7.2
9735,The Guilty,16,"Crime, Drama, Thriller",90 min,6.3
9736,Pleasure,R,Drama,109 min,6.4
9737,The Last Duel,A,"Action, Drama, History",152 min,7.4
9738,House of Gucci,A,"Biography, Crime, Drama",158 min,6.6
9739,Infinite,PG-13,"Action, Sci-Fi, Thriller",106 min,5.4
9740,The Power of the Dog,16,"Drama, Western",126 min,6.8
9741,Red Notice,13,"Action, Comedy, Thriller",118 min,6.3
9742,The Green Knight,UA,"Adventure, Drama, Fantasy",130 min,6.6
9743,Pig,R,"Drama, Mystery",92 min,6.9
9744,Army of the Dead,18,"Action, Crime, Drama",148 min,5.7
9745,Cruella,Not Rated,"Adventure, Comedy, Crime",134 min,7.3
9746,Nightmare Alley,A,"Crime, Drama, Thriller",150 min,7
9747,Army of Thieves,16,"Action, Comedy, Crime",127 min,6.4
9748,Silent Hours,None,"Crime, Thriller",156 min,5.2
9749,Boiling Point,R,"Drama, Thriller",92 min,7.5
9750,The Road Dance,None,Drama,116 min,7
9751,Dune: Part One,UA,"Action, Adventure, Drama",155 min,8
9752,Nobody,A,"Action, Crime, Drama",92 min,7.4
9753,Girl in the Basement,None,"Crime, Thriller",88 min,6.3
9754,Spider-Man: No Way Home,UA,"Action, Adventure, Fantasy",148 min,8.2
9755,CODA,A,"Comedy, Drama, Music",111 min,8
9756,F9,UA,"Action, Crime, Thriller",143 min,5.2
9757,The Suicide Squad,A,"Action, Adventure, Comedy",132 min,7.2
9758,No Time to Die,UA,"Action, Adventure, Thriller",163 min,7.3
9759,The French Dispatch,A,"Comedy, Drama, Romance",107 min,7.1
9760,Stillwater,R,"Crime, Drama, Thriller",139 min,6.6
9761,Free Guy,UA,"Action, Adventure, Comedy",115 min,7.1
9762,Sing 2,U,"Animation, Adventure, Comedy",110 min,7.4
9763,The Little Things,A,"Crime, Drama, Mystery",128 min,6.3
9764,The Fallout,A,Drama,96 min,7
9765,The Black Phone,A,"Horror, Thriller",103 min,6.9
9766,Don't Look Up,18,"Comedy, Drama, Sci-Fi",138 min,7.2
9767,Wrath of Man,16,"Action, Crime, Thriller",119 min,7.1
9768,The Tomorrow War,13,"Action, Adventure, Drama",138 min,6.5
9769,Eternals,UA,"Action, Adventure, Fantasy",156 min,6.3
9770,The King's Man,15+,"Action, Adventure, Thriller",131 min,6.3
9771,Encanto,U,"Animation, Comedy, Family",102 min,7.2
9772,The Matrix Resurrections,A,"Action, Sci-Fi",148 min,5.7
9773,Old,UA,"Drama, Horror, Mystery",108 min,5.8
9774,Zack Snyder's Justice League,18,"Action, Adventure, Fantasy",242 min,8
9775,Malignant,A,"Crime, Horror, Mystery",111 min,6.2
9776,Last Night in Soho,A,"Drama, Horror, Mystery",116 min,7
9777,Black Widow,UA,"Action, Adventure, Sci-Fi",134 min,6.7
9778,Godzilla vs. Kong,UA,"Action, Sci-Fi, Thriller",113 min,6.3
9779,Ghostbusters: Afterlife,UA,"Adventure, Comedy, Fantasy",124 min,7.1
9780,Mortal Kombat,A,"Action, Adventure, Fantasy",110 min,6
9781,The Voyeurs,A,"Drama, Mystery, Thriller",116 min,6
9782,Shang-Chi and the Legend of the Ten Rings,UA,"Action, Adventure, Fantasy",132 min,7.4
9783,Licorice Pizza,A,"Comedy, Drama, Romance",133 min,7.2
9784,West Side Story,UA,"Crime, Drama, Musical",156 min,7.2
9785,The Guilty,16,"Crime, Drama, Thriller",90 min,6.3
9786,Pleasure,R,Drama,109 min,6.4
9787,The Last Duel,A,"Action, Drama, History",152 min,7.4
9788,House of Gucci,A,"Biography, Crime, Drama",158 min,6.6
9789,Infinite,PG-13,"Action, Sci-Fi, Thriller",106 min,5.4
9790,The Power of the Dog,16,"Drama, Western",126 min,6.8
9791,Red Notice,13,"Action, Comedy, Thriller",118 min,6.3
9792,The Green Knight,UA,"Adventure, Drama, Fantasy",130 min,6.6
9793,Pig,R,"Drama, Mystery",92 min,6.9
9794,Army of the Dead,18,"Action, Crime, Drama",148 min,5.7
9795,Cruella,Not Rated,"Adventure, Comedy, Crime",134 min,7.3
9796,Nightmare Alley,A,"Crime, Drama, Thriller",150 min,7
9797,Army of Thieves,16,"Action, Comedy, Crime",127 min,6.4
9798,Silent Hours,None,"Crime, Thriller",156 min,5.2
9799,Boiling Point,R,"Drama, Thriller",92 min,7.5
9800,The Road Dance,None,Drama,116 min,7
9801,Dune: Part One,UA,"Action, Adventure, Drama",155 min,8
9802,Nobody,A,"Action, Crime, Drama",92 min,7.4
9803,Girl in the Basement,None,"Crime, Thriller",88 min,6.3
9804,Spider-Man: No Way Home,UA,"Action, Adventure, Fantasy",148 min,8.2
9805,CODA,A,"Comedy, Drama, Music",111 min,8
9806,F9,UA,"Action, Crime, Thriller",143 min,5.2
9807,The Suicide Squad,A,"Action, Adventure, Comedy",132 min,7.2
9808,No Time to Die,UA,"Action, Adventure, Thriller",163 min,7.3
9809,The French Dispatch,A,"Comedy, Drama, Romance",107 min,7.1
9810,Stillwater,R,"Crime, Drama, Thriller",139 min,6.6
9811,Free Guy,UA,"Action, Adventure, Comedy",115 min,7.1
9812,Sing 2,U,"Animation, Adventure, Comedy",110 min,7.4
9813,The Little Things,A,"Crime, Drama, Mystery",128 min,6.3
9814,The Fallout,A,Drama,96 min,7
9815,The Black Phone,A,"Horror, Thriller",103 min,6.9
9816,Don't Look Up,18,"Comedy, Drama, Sci-Fi",138 min,7.2
9817,Wrath of Man,16,"Action, Crime, Thriller",119 min,7.1
9818,The Tomorrow War,13,"Action, Adventure, Drama",138 min,6.5
9819,Eternals,UA,"Action, Adventure, Fantasy",156 min,6.3
9820,The King's Man,15+,"Action, Adventure, Thriller",131 min,6.3
9821,Encanto,U,"Animation, Comedy, Family",102 min,7.2
9822,The Matrix Resurrections,A,"Action, Sci-Fi",148 min,5.7
9823,Old,UA,"Drama, Horror, Mystery",108 min,5.8
9824,Zack Snyder's Justice League,18,"Action, Adventure, Fantasy",242 min,8
9825,Malignant,A,"Crime, Horror, Mystery",111 min,6.2
9826,Last Night in Soho,A,"Drama, Horror, Mystery",116 min,7
9827,Black Widow,UA,"Action, Adventure, Sci-Fi",134 min,6.7
9828,Godzilla vs. Kong,UA,"Action, Sci-Fi, Thriller",113 min,6.3
9829,Ghostbusters: Afterlife,UA,"Adventure, Comedy, Fantasy",124 min,7.1
9830,Mortal Kombat,A,"Action, Adventure, Fantasy",110 min,6
9831,The Voyeurs,A,"Drama, Mystery, Thriller",116 min,6
9832,Shang-Chi and the Legend of the Ten Rings,UA,"Action, Adventure, Fantasy",132 min,7.4
9833,Licorice Pizza,A,"Comedy, Drama, Romance",133 min,7.2
9834,West Side Story,UA,"Crime, Drama, Musical",156 min,7.2
9835,The Guilty,16,"Crime, Drama, Thriller",90 min,6.3
9836,Pleasure,R,Drama,109 min,6.4
9837,The Last Duel,A,"Action, Drama, History",152 min,7.4
9838,House of Gucci,A,"Biography, Crime, Drama",158 min,6.6
9839,Infinite,PG-13,"Action, Sci-Fi, Thriller",106 min,5.4
9840,The Power of the Dog,16,"Drama, Western",126 min,6.8
9841,Red Notice,13,"Action, Comedy, Thriller",118 min,6.3
9842,The Green Knight,UA,"Adventure, Drama, Fantasy",130 min,6.6
9843,Pig,R,"Drama, Mystery",92 min,6.9
9844,Army of the Dead,18,"Action, Crime, Drama",148 min,5.7
9845,Cruella,Not Rated,"Adventure, Comedy, Crime",134 min,7.3
9846,Nightmare Alley,A,"Crime, Drama, Thriller",150 min,7
9847,Army of Thieves,16,"Action, Comedy, Crime",127 min,6.4
9848,Silent Hours,None,"Crime, Thriller",156 min,5.2
9849,Boiling Point,R,"Drama, Thriller",92 min,7.5
9850,The Road Dance,None,Drama,116 min,7
9851,Dune: Part One,UA,"Action, Adventure, Drama",155 min,8
9852,Nobody,A,"Action, Crime, Drama",92 min,7.4
9853,Girl in the Basement,None,"Crime, Thriller",88 min,6.3
9854,Spider-Man: No Way Home,UA,"Action, Adventure, Fantasy",148 min,8.2
9855,CODA,A,"Comedy, Drama, Music",111 min,8
9856,F9,UA,"Action, Crime, Thriller",143 min,5.2
9857,The Suicide Squad,A,"Action, Adventure, Comedy",132 min,7.2
9858,No Time to Die,UA,"Action, Adventure, Thriller",163 min,7.3
9859,The French Dispatch,A,"Comedy, Drama, Romance",107 min,7.1
9860,Stillwater,R,"Crime, Drama, Thriller",139 min,6.6
9861,Free Guy,UA,"Action, Adventure, Comedy",115 min,7.1
9862,Sing 2,U,"Animation, Adventure, Comedy",110 min,7.4
9863,The Little Things,A,"Crime, Drama, Mystery",128 min,6.3
9864,The Fallout,A,Drama,96 min,7
9865,The Black Phone,A,"Horror, Thriller",103 min,6.9
9866,Don't Look Up,18,"Comedy, Drama, Sci-Fi",138 min,7.2
9867,Wrath of Man,16,"Action, Crime, Thriller",119 min,7.1
9868,The Tomorrow War,13,"Action, Adventure, Drama",138 min,6.5
9869,Eternals,UA,"Action, Adventure, Fantasy",156 min,6.3
9870,The King's Man,15+,"Action, Adventure, Thriller",131 min,6.3
9871,Encanto,U,"Animation, Comedy, Family",102 min,7.2
9872,The Matrix Resurrections,A,"Action, Sci-Fi",148 min,5.7
9873,Old,UA,"Drama, Horror, Mystery",108 min,5.8
9874,Zack Snyder's Justice League,18,"Action, Adventure, Fantasy",242 min,8
9875,Malignant,A,"Crime, Horror, Mystery",111 min,6.2
9876,Last Night in Soho,A,"Drama, Horror, Mystery",116 min,7
9877,Black Widow,UA,"Action, Adventure, Sci-Fi",134 min,6.7
9878,Godzilla vs. Kong,UA,"Action, Sci-Fi, Thriller",113 min,6.3
9879,Ghostbusters: Afterlife,UA,"Adventure, Comedy, Fantasy",124 min,7.1
9880,Mortal Kombat,A,"Action, Adventure, Fantasy",110 min,6
9881,The Voyeurs,A,"Drama, Mystery, Thriller",116 min,6
9882,Shang-Chi and the Legend of the Ten Rings,UA,"Action, Adventure, Fantasy",132 min,7.4
9883,Licorice Pizza,A,"Comedy, Drama, Romance",133 min,7.2
9884,West Side Story,UA,"Crime, Drama, Musical",156 min,7.2
9885,The Guilty,16,"Crime, Drama, Thriller",90 min,6.3
9886,Pleasure,R,Drama,109 min,6.4
9887,The Last Duel,A,"Action, Drama, History",152 min,7.4
9888,House of Gucci,A,"Biography, Crime, Drama",158 min,6.6
9889,Infinite,PG-13,"Action, Sci-Fi, Thriller",106 min,5.4
9890,The Power of the Dog,16,"Drama, Western",126 min,6.8
9891,Red Notice,13,"Action, Comedy, Thriller",118 min,6.3
9892,The Green Knight,UA,"Adventure, Drama, Fantasy",130 min,6.6
9893,Pig,R,"Drama, Mystery",92 min,6.9
9894,Army of the Dead,18,"Action, Crime, Drama",148 min,5.7
9895,Cruella,Not Rated,"Adventure, Comedy, Crime",134 min,7.3
9896,Nightmare Alley,A,"Crime, Drama, Thriller",150 min,7
9897,Army of Thieves,16,"Action, Comedy, Crime",127 min,6.4
9898,Silent Hours,None,"Crime, Thriller",156 min,5.2
9899,Boiling Point,R,"Drama, Thriller",92 min,7.5
9900,The Road Dance,None,Drama,116 min,7
9901,Dune: Part One,UA,"Action, Adventure, Drama",155 min,8
9902,Nobody,A,"Action, Crime, Drama",92 min,7.4
9903,Girl in the Basement,None,"Crime, Thriller",88 min,6.3
9904,Spider-Man: No Way Home,UA,"Action, Adventure, Fantasy",148 min,8.2
9905,CODA,A,"Comedy, Drama, Music",111 min,8
9906,F9,UA,"Action, Crime, Thriller",143 min,5.2
9907,The Suicide Squad,A,"Action, Adventure, Comedy",132 min,7.2
9908,No Time to Die,UA,"Action, Adventure, Thriller",163 min,7.3
9909,The French Dispatch,A,"Comedy, Drama, Romance",107 min,7.1
9910,Stillwater,R,"Crime, Drama, Thriller",139 min,6.6
9911,Free Guy,UA,"Action, Adventure, Comedy",115 min,7.1
9912,Sing 2,U,"Animation, Adventure, Comedy",110 min,7.4
9913,The Little Things,A,"Crime, Drama, Mystery",128 min,6.3
9914,The Fallout,A,Drama,96 min,7
9915,The Black Phone,A,"Horror, Thriller",103 min,6.9
9916,Don't Look Up,18,"Comedy, Drama, Sci-Fi",138 min,7.2
9917,Wrath of Man,16,"Action, Crime, Thriller",119 min,7.1
9918,The Tomorrow War,13,"Action, Adventure, Drama",138 min,6.5
9919,Eternals,UA,"Action, Adventure, Fantasy",156 min,6.3
9920,The King's Man,15+,"Action, Adventure, Thriller",131 min,6.3
9921,Encanto,U,"Animation, Comedy, Family",102 min,7.2
9922,The Matrix Resurrections,A,"Action, Sci-Fi",148 min,5.7
9923,Old,UA,"Drama, Horror, Mystery",108 min,5.8
9924,Zack Snyder's Justice League,18,"Action, Adventure, Fantasy",242 min,8
9925,Malignant,A,"Crime, Horror, Mystery",111 min,6.2
9926,Last Night in Soho,A,"Drama, Horror, Mystery",116 min,7
9927,Black Widow,UA,"Action, Adventure, Sci-Fi",134 min,6.7
9928,Godzilla vs. Kong,UA,"Action, Sci-Fi, Thriller",113 min,6.3
9929,Ghostbusters: Afterlife,UA,"Adventure, Comedy, Fantasy",124 min,7.1
9930,Mortal Kombat,A,"Action, Adventure, Fantasy",110 min,6
9931,The Voyeurs,A,"Drama, Mystery, Thriller",116 min,6
9932,Shang-Chi and the Legend of the Ten Rings,UA,"Action, Adventure, Fantasy",132 min,7.4
9933,Licorice Pizza,A,"Comedy, Drama, Romance",133 min,7.2
9934,West Side Story,UA,"Crime, Drama, Musical",156 min,7.2
9935,The Guilty,16,"Crime, Drama, Thriller",90 min,6.3
9936,Pleasure,R,Drama,109 min,6.4
9937,The Last Duel,A,"Action, Drama, History",152 min,7.4
9938,House of Gucci,A,"Biography, Crime, Drama",158 min,6.6
9939,Infinite,PG-13,"Action, Sci-Fi, Thriller",106 min,5.4
9940,The Power of the Dog,16,"Drama, Western",126 min,6.8
9941,Red Notice,13,"Action, Comedy, Thriller",118 min,6.3
9942,The Green Knight,UA,"Adventure, Drama, Fantasy",130 min,6.6
9943,Pig,R,"Drama, Mystery",92 min,6.9
9944,Army of the Dead,18,"Action, Crime, Drama",148 min,5.7
9945,Cruella,Not Rated,"Adventure, Comedy, Crime",134 min,7.3
9946,Nightmare Alley,A,"Crime, Drama, Thriller",150 min,7
9947,Army of Thieves,16,"Action, Comedy, Crime",127 min,6.4
9948,Silent Hours,None,"Crime, Thriller",156 min,5.2
9949,Boiling Point,R,"Drama, Thriller",92 min,7.5
9950,The Road Dance,None,Drama,116 min,7
9951,Dune: Part One,UA,"Action, Adventure, Drama",155 min,8
9952,Nobody,A,"Action, Crime, Drama",92 min,7.4
9953,Girl in the Basement,None,"Crime, Thriller",88 min,6.3
9954,Spider-Man: No Way Home,UA,"Action, Adventure, Fantasy",148 min,8.2
9955,CODA,A,"Comedy, Drama, Music",111 min,8
9956,F9,UA,"Action, Crime, Thriller",143 min,5.2
9957,The Suicide Squad,A,"Action, Adventure, Comedy",132 min,7.2
9958,No Time to Die,UA,"Action, Adventure, Thriller",163 min,7.3
9959,The French Dispatch,A,"Comedy, Drama, Romance",107 min,7.1
9960,Stillwater,R,"Crime, Drama, Thriller",139 min,6.6
9961,Free Guy,UA,"Action, Adventure, Comedy",115 min,7.1
9962,Sing 2,U,"Animation, Adventure, Comedy",110 min,7.4
9963,The Little Things,A,"Crime, Drama, Mystery",128 min,6.3
9964,The Fallout,A,Drama,96 min,7
9965,The Black Phone,A,"Horror, Thriller",103 min,6.9
9966,Don't Look Up,18,"Comedy, Drama, Sci-Fi",138 min,7.2
9967,Wrath of Man,16,"Action, Crime, Thriller",119 min,7.1
9968,The Tomorrow War,13,"Action, Adventure, Drama",138 min,6.5
9969,Eternals,UA,"Action, Adventure, Fantasy",156 min,6.3
9970,The King's Man,15+,"Action, Adventure, Thriller",131 min,6.3
9971,Encanto,U,"Animation, Comedy, Family",102 min,7.2
9972,The Matrix Resurrections,A,"Action, Sci-Fi",148 min,5.7
9973,Old,UA,"Drama, Horror, Mystery",108 min,5.8
9974,Zack Snyder's Justice League,18,"Action, Adventure, Fantasy",242 min,8
9975,Malignant,A,"Crime, Horror, Mystery",111 min,6.2
9976,Last Night in Soho,A,"Drama, Horror, Mystery",116 min,7
9977,Black Widow,UA,"Action, Adventure, Sci-Fi",134 min,6.7
9978,Godzilla vs. Kong,UA,"Action, Sci-Fi, Thriller",113 min,6.3
9979,Ghostbusters: Afterlife,UA,"Adventure, Comedy, Fantasy",124 min,7.1
9980,Mortal Kombat,A,"Action, Adventure, Fantasy",110 min,6
9981,The Voyeurs,A,"Drama, Mystery, Thriller",116 min,6
9982,Shang-Chi and the Legend of the Ten Rings,UA,"Action, Adventure, Fantasy",132 min,7.4
9983,Licorice Pizza,A,"Comedy, Drama, Romance",133 min,7.2
9984,West Side Story,UA,"Crime, Drama, Musical",156 min,7.2
9985,The Guilty,16,"Crime, Drama, Thriller",90 min,6.3
9986,Pleasure,R,Drama,109 min,6.4
9987,The Last Duel,A,"Action, Drama, History",152 min,7.4
9988,House of Gucci,A,"Biography, Crime, Drama",158 min,6.6
9989,Infinite,PG-13,"Action, Sci-Fi, Thriller",106 min,5.4
9990,The Power of the Dog,16,"Drama, Western",126 min,6.8
9991,Red Notice,13,"Action, Comedy, Thriller",118 min,6.3
9992,The Green Knight,UA,"Adventure, Drama, Fantasy",130 min,6.6
9993,Pig,R,"Drama, Mystery",92 min,6.9
9994,Army of the Dead,18,"Action, Crime, Drama",148 min,5.7
9995,Cruella,Not Rated,"Adventure, Comedy, Crime",134 min,7.3
9996,Nightmare Alley,A,"Crime, Drama, Thriller",150 min,7
9997,Army of Thieves,16,"Action, Comedy, Crime",127 min,6.4
9998,Silent Hours,None,"Crime, Thriller",156 min,5.2
9999,Boiling Point,R,"Drama, Thriller",92 min,7.5
10000,The Road Dance,None,Drama,116 min,7
10001,Dune: Part One,UA,"Action, Adventure, Drama",155 min,8
10002,Nobody,A,"Action, Crime, Drama",92 min,7.4
10003,Girl in the Basement,None,"Crime, Thriller",88 min,6.3
10004,Spider-Man: No Way Home,UA,"Action, Adventure, Fantasy",148 min,8.2
10005,CODA,A,"Comedy, Drama, Music",111 min,8
10006,F9,UA,"Action, Crime, Thriller",143 min,5.2
10007,The Suicide Squad,A,"Action, Adventure, Comedy",132 min,7.2
10008,No Time to Die,UA,"Action, Adventure, Thriller",163 min,7.3
10009,The French Dispatch,A,"Comedy, Drama, Romance",107 min,7.1
10010,Stillwater,R,"Crime, Drama, Thriller",139 min,6.6
10011,Free Guy,UA,"Action, Adventure, Comedy",115 min,7.1
10012,Sing 2,U,"Animation, Adventure, Comedy",110 min,7.4
10013,The Little Things,A,"Crime, Drama, Mystery",128 min,6.3
10014,The Fallout,A,Drama,96 min,7
10015,The Black Phone,A,"Horror, Thriller",103 min,6.9
10016,Don't Look Up,18,"Comedy, Drama, Sci-Fi",138 min,7.2
10017,Wrath of Man,16,"Action, Crime, Thriller",119 min,7.1
10018,The Tomorrow War,13,"Action, Adventure, Drama",138 min,6.5
10019,Eternals,UA,"Action, Adventure, Fantasy",156 min,6.3
10020,The King's Man,15+,"Action, Adventure, Thriller",131 min,6.3
10021,Encanto,U,"Animation, Comedy, Family",102 min,7.2
10022,The Matrix Resurrections,A,"Action, Sci-Fi",148 min,5.7
10023,Old,UA,"Drama, Horror, Mystery",108 min,5.8
10024,Zack Snyder's Justice League,18,"Action, Adventure, Fantasy",242 min,8
10025,Malignant,A,"Crime, Horror, Mystery",111 min,6.2
10026,Last Night in Soho,A,"Drama, Horror, Mystery",116 min,7
10027,Black Widow,UA,"Action, Adventure, Sci-Fi",134 min,6.7
10028,Godzilla vs. Kong,UA,"Action, Sci-Fi, Thriller",113 min,6.3
10029,Ghostbusters: Afterlife,UA,"Adventure, Comedy, Fantasy",124 min,7.1
10030,Mortal Kombat,A,"Action, Adventure, Fantasy",110 min,6
10031,The Voyeurs,A,"Drama, Mystery, Thriller",116 min,6
10032,Shang-Chi and the Legend of the Ten Rings,UA,"Action, Adventure, Fantasy",132 min,7.4
10033,Licorice Pizza,A,"Comedy, Drama, Romance",133 min,7.2
10034,West Side Story,UA,"Crime, Drama, Musical",156 min,7.2
10035,The Guilty,16,"Crime, Drama, Thriller",90 min,6.3
10036,Pleasure,R,Drama,109 min,6.4
10037,The Last Duel,A,"Action, Drama, History",152 min,7.4
10038,House of Gucci,A,"Biography, Crime, Drama",158 min,6.6
10039,Infinite,PG-13,"Action, Sci-Fi, Thriller",106 min,5.4
10040,The Power of the Dog,16,"Drama, Western",126 min,6.8
10041,Red Notice,13,"Action, Comedy, Thriller",118 min,6.3
10042,The Green Knight,UA,"Adventure, Drama, Fantasy",130 min,6.6
10043,Pig,R,"Drama, Mystery",92 min,6.9
10044,Army of the Dead,18,"Action, Crime, Drama",148 min,5.7
10045,Cruella,Not Rated,"Adventure, Comedy, Crime",134 min,7.3
10046,Nightmare Alley,A,"Crime, Drama, Thriller",150 min,7
10047,Army of Thieves,16,"Action, Comedy, Crime",127 min,6.4
10048,Silent Hours,None,"Crime, Thriller",156 min,5.2
10049,Boiling Point,R,"Drama, Thriller",92 min,7.5
10050,The Road Dance,None,Drama,116 min,7
10051,Dune: Part One,UA,"Action, Adventure, Drama",155 min,8
10052,Nobody,A,"Action, Crime, Drama",92 min,7.4
10053,Girl in the Basement,None,"Crime, Thriller",88 min,6.3
10054,Spider-Man: No Way Home,UA,"Action, Adventure, Fantasy",148 min,8.2
10055,CODA,A,"Comedy, Drama, Music",111 min,8
10056,F9,UA,"Action, Crime, Thriller",143 min,5.2
10057,The Suicide Squad,A,"Action, Adventure, Comedy",132 min,7.2
10058,No Time to Die,UA,"Action, Adventure, Thriller",163 min,7.3
10059,The French Dispatch,A,"Comedy, Drama, Romance",107 min,7.1
10060,Stillwater,R,"Crime, Drama, Thriller",139 min,6.6
10061,Free Guy,UA,"Action, Adventure, Comedy",115 min,7.1
10062,Sing 2,U,"Animation, Adventure, Comedy",110 min,7.4
10063,The Little Things,A,"Crime, Drama, Mystery",128 min,6.3
10064,The Fallout,A,Drama,96 min,7
10065,The Black Phone,A,"Horror, Thriller",103 min,6.9
10066,Don't Look Up,18,"Comedy, Drama, Sci-Fi",138 min,7.2
10067,Wrath of Man,16,"Action, Crime, Thriller",119 min,7.1
10068,The Tomorrow War,13,"Action, Adventure, Drama",138 min,6.5
10069,Eternals,UA,"Action, Adventure, Fantasy",156 min,6.3
10070,The King's Man,15+,"Action, Adventure, Thriller",131 min,6.3
10071,Encanto,U,"Animation, Comedy, Family",102 min,7.2
10072,The Matrix Resurrections,A,"Action, Sci-Fi",148 min,5.7
10073,Old,UA,"Drama, Horror, Mystery",108 min,5.8
10074,Zack Snyder's Justice League,18,"Action, Adventure, Fantasy",242 min,8
10075,Malignant,A,"Crime, Horror, Mystery",111 min,6.2
10076,Last Night in Soho,A,"Drama, Horror, Mystery",116 min,7
10077,Black Widow,UA,"Action, Adventure, Sci-Fi",134 min,6.7
10078,Godzilla vs. Kong,UA,"Action, Sci-Fi, Thriller",113 min,6.3
10079,Ghostbusters: Afterlife,UA,"Adventure, Comedy, Fantasy",124 min,7.1
10080,Mortal Kombat,A,"Action, Adventure, Fantasy",110 min,6
10081,The Voyeurs,A,"Drama, Mystery, Thriller",116 min,6
10082,Shang-Chi and the Legend of the Ten Rings,UA,"Action, Adventure, Fantasy",132 min,7.4
10083,Licorice Pizza,A,"Comedy, Drama, Romance",133 min,7.2
10084,West Side Story,UA,"Crime, Drama, Musical",156 min,7.2
10085,The Guilty,16,"Crime, Drama, Thriller",90 min,6.3
10086,Pleasure,R,Drama,109 min,6.4
10087,The Last Duel,A,"Action, Drama, History",152 min,7.4
10088,House of Gucci,A,"Biography, Crime, Drama",158 min,6.6
